RMSE,MAE,skill_vs_RW_%,skill_vs_HM_%
0.14428581293950113,0.10658674218943372,68.92894254077947,56.42229496988907
0.4643736800038759,0.35162116293152756,0.0,-40.25176029913003
0.33110007247927314,0.28131515030797205,28.699647129762052,0.0
