Period,Realized,RW,HM,ARX,OOS
1993-12-31,-0.10384215991692258,0.0,0.19496799847088916,-0.020345311646898318,False
1994-01-31,-0.4158004158004269,-0.10384215991692258,0.19496799847088916,-0.4428358110110776,False
1994-02-28,-0.10438413361169019,-0.4158004158004269,0.19496799847088916,-0.0935305083836733,False
1994-03-31,0.4179728317659226,-0.10438413361169019,0.19496799847088916,0.32359477714106355,False
1994-04-30,0.624349635796051,0.4179728317659226,0.19496799847088916,0.3946737207657691,False
1994-05-31,0.31023784901758056,0.624349635796051,0.19496799847088916,0.43515045558699056,False
1994-06-30,-0.10309278350515427,0.31023784901758056,0.19496799847088916,0.12218520682465855,False
1994-07-31,-0.41279669762642746,-0.10309278350515427,0.19496799847088916,-0.3784976068089808,False
1994-08-31,-0.10362694300517505,-0.41279669762642746,0.19496799847088916,-0.09714401631834724,False
1994-09-30,0.20746887966804906,-0.10362694300517505,0.19496799847088916,0.1554793293481842,False
1994-10-31,0.10351966873707319,0.20746887966804906,0.19496799847088916,0.22113422277523215,False
1994-11-30,0.0,0.10351966873707319,0.19496799847088916,-0.06984157377536611,False
1994-12-31,-0.10341261633920462,0.0,0.19496799847088916,-0.16298476171272477,False
1995-01-31,-0.31055900621117516,-0.10341261633920462,0.19496799847088916,-0.3519047749915456,False
1995-02-28,-0.20768431983385627,-0.31055900621117516,0.19496799847088916,-0.09139519936335051,False
1995-03-31,0.20811654526535772,-0.20768431983385627,0.19496799847088916,0.16936756912952203,False
1995-04-30,0.31152647975076775,0.20811654526535772,0.19496799847088916,0.17606526688232335,False
1995-05-31,0.10351966873707319,0.31152647975076775,0.19496799847088916,0.12388440824092548,False
1995-06-30,-0.10341261633920462,0.10351966873707319,0.19496799847088916,-0.1779506398541132,False
1995-07-31,-0.31055900621117516,-0.10341261633920462,0.19496799847088916,-0.2805380655659353,False
1995-08-31,-0.10384215991692258,-0.31055900621117516,0.19496799847088916,-0.0069254765915453195,False
1995-09-30,0.5197505197505281,-0.10384215991692258,0.19496799847088916,0.5845652548860419,False
1995-10-31,0.10341261633919352,0.5197505197505281,0.19496799847088916,-0.009734308796835758,False
1995-11-30,-0.10330578512396382,0.10341261633919352,0.19496799847088916,0.030362811671055905,False
1995-12-31,0.0,-0.10330578512396382,0.19496799847088916,-0.0974176920733479,False
1996-01-31,-0.6204756980351722,0.0,0.19496799847088916,-0.31124346852404705,False
1996-02-29,0.0,-0.6204756980351722,0.19496799847088916,-0.04278162137801294,False
1996-03-31,0.20811654526535772,0.0,0.19496799847088916,0.21317662590861908,False
1996-04-30,0.41536863966771254,0.20811654526535772,0.19496799847088916,0.2482757214754596,False
1996-05-31,0.10341261633919352,0.41536863966771254,0.19496799847088916,0.10886423753931855,False
1996-06-30,0.0,0.10341261633919352,0.19496799847088916,-0.08147198798131647,False
1996-07-31,-0.20661157024793875,0.0,0.19496799847088916,-0.1572189624412893,False
1996-08-31,-0.20703933747411307,-0.20661157024793875,0.19496799847088916,-0.19617226340454968,False
1996-09-30,0.5186721991701226,-0.20703933747411307,0.19496799847088916,0.28855013200367147,False
1996-10-31,0.10319917440659854,0.5186721991701226,0.19496799847088916,0.19243230666788094,False
1996-11-30,0.10309278350515427,0.10319917440659854,0.19496799847088916,0.015799798542682323,False
1996-12-31,-0.1029866117404632,0.10309278350515427,0.19496799847088916,-0.08227330875709268,False
1997-01-31,-0.4123711340206282,-0.1029866117404632,0.19496799847088916,-0.16039450666375327,False
1997-02-28,-0.10351966873705098,-0.4123711340206282,0.19496799847088916,-0.007619144164343175,False
1997-03-31,0.31088082901553626,-0.10351966873705098,0.19496799847088916,0.14587931213673808,False
1997-04-30,1.8595041322313932,0.31088082901553626,0.19496799847088916,1.351247660292986,False
1997-05-31,0.20283975659229903,1.8595041322313932,0.19496799847088916,0.42288411687023586,False
1997-06-30,-0.10121457489877805,0.20283975659229903,0.19496799847088916,-0.1263018949696928,False
1997-07-31,-0.10131712259372483,-0.10121457489877805,0.19496799847088916,-0.25032062490995605,False
1997-08-31,-0.10141987829613841,-0.10131712259372483,0.19496799847088916,0.02128216499769574,False
1997-09-30,0.7106598984771617,-0.10141987829613841,0.19496799847088916,0.6884773218694247,False
1997-10-31,0.10080645161290036,0.7106598984771617,0.19496799847088916,0.09600328354663325,False
1997-11-30,-0.10070493454178431,0.10080645161290036,0.19496799847088916,0.005797633999356693,False
1997-12-31,-0.10080645161291146,-0.10070493454178431,0.19496799847088916,-0.08522131553233853,False
1998-01-31,-0.5045408678102881,-0.10080645161291146,0.19496799847088916,-0.45102146278378824,False
1998-02-28,-0.30425963488843744,-0.5045408678102881,0.19496799847088916,-0.2091331758835476,False
1998-03-31,0.3051881993896277,-0.30425963488843744,0.19496799847088916,0.1347421121138278,False
1998-04-30,0.20283975659229903,0.3051881993896277,0.19496799847088916,0.3439596076093317,False
1998-05-31,0.0,0.20283975659229903,0.19496799847088916,0.11446103131088206,False
1998-06-30,-0.10121457489877805,0.0,0.19496799847088916,-0.062194099301772554,False
1998-07-31,-0.20263424518743856,-0.10121457489877805,0.19496799847088916,-0.38039057313124036,False
1998-08-31,-0.10152284263958977,-0.20263424518743856,0.19496799847088916,0.03172148314468221,False
1998-09-30,0.304878048780477,-0.10152284263958977,0.19496799847088916,0.32898603554377287,False
1998-10-31,0.20263424518744966,0.304878048780477,0.19496799847088916,0.15827856053987274,False
1998-11-30,0.0,0.20263424518744966,0.19496799847088916,-0.09014577993650057,False
1998-12-31,-0.10111223458039165,0.0,0.19496799847088916,-0.01759700211332246,False
1999-01-31,-0.30364372469635637,-0.10111223458039165,0.19496799847088916,-0.4530830962432603,False
1999-02-28,-0.3045685279187804,-0.30364372469635637,0.19496799847088916,-0.15373791313159738,False
1999-03-31,0.3054989816700493,-0.3045685279187804,0.19496799847088916,0.07635937667125954,False
1999-04-30,0.20304568527920175,0.3054989816700493,0.19496799847088916,0.38191036401901435,False
1999-05-31,0.10131712259371373,0.20304568527920175,0.19496799847088916,0.14266017124032918,False
1999-06-30,-0.10121457489877805,0.10131712259371373,0.19496799847088916,-0.011983952943785747,False
1999-07-31,-0.20263424518743856,-0.10121457489877805,0.19496799847088916,-0.3139758248504458,False
1999-08-31,-0.10152284263958977,-0.20263424518743856,0.19496799847088916,0.004787060542243222,False
1999-09-30,0.304878048780477,-0.10152284263958977,0.19496799847088916,0.4263645305175487,False
1999-10-31,0.10131712259371373,0.304878048780477,0.19496799847088916,-0.032162226629894104,False
1999-11-30,-0.10121457489877805,0.10131712259371373,0.19496799847088916,-0.09544111564541917,False
1999-12-31,0.0,-0.10121457489877805,0.19496799847088916,-0.06598118976686157,False
2000-01-31,-0.4052684903748771,0.0,0.19496799847088916,-0.41666617649103216,False
2000-02-29,-0.20345879959308144,-0.4052684903748771,0.19496799847088916,-0.14742758091421512,False
2000-03-31,0.20387359836901986,-0.20345879959308144,0.19496799847088916,0.1986120757908806,False
2000-04-30,0.20345879959309254,0.20387359836901986,0.19496799847088916,0.1439962661700873,False
2000-05-31,0.20304568527920175,0.20345879959309254,0.19496799847088916,0.13842518559205275,False
2000-06-30,-0.20263424518743856,0.20304568527920175,0.19496799847088916,-0.36194508888822324,False
2000-07-31,-0.20304568527919065,-0.20263424518743856,0.19496799847088916,-0.09312541703801634,False
2000-08-31,0.10172939979655737,-0.20304568527919065,0.19496799847088916,0.1299576332815188,False
2000-09-30,-0.1016260162601701,0.10172939979655737,0.19496799847088916,0.0024177877957964667,False
2000-10-31,-0.20345879959308144,-0.1016260162601701,0.19496799847088916,-0.2882967440233667,False
2000-11-30,0.0,-0.20345879959308144,0.19496799847088916,-0.16029442469550156,False
2000-12-31,0.0,0.0,0.19496799847088916,0.04213380348803139,False
2001-01-31,-0.6116207951070263,0.0,0.19496799847088916,-0.4772922118218919,False
2001-02-28,-0.20512820512821328,-0.6116207951070263,0.19496799847088916,-0.3394459415714152,False
2001-03-31,0.10277492291881352,-0.20512820512821328,0.19496799847088916,0.08276137673972558,False
2001-04-30,0.30800821355236874,0.10277492291881352,0.19496799847088916,0.32094749814598095,False
2001-05-31,0.0,0.30800821355236874,0.19496799847088916,0.1530080385838903,False
2001-06-30,-0.10235414534289777,0.0,0.19496799847088916,-0.1765017932539706,False
2001-07-31,-0.2049180327868716,-0.10235414534289777,0.19496799847088916,-0.09038499922260768,False
2001-08-31,0.10266940451744144,-0.2049180327868716,0.19496799847088916,0.0687426796872103,False
2001-09-30,0.0,0.10266940451744144,0.19496799847088916,-0.06283465529771079,False
2001-10-31,-0.10256410256409554,0.0,0.19496799847088916,-0.11164945438138173,False
2001-11-30,-0.10266940451746365,-0.10256410256409554,0.19496799847088916,-0.18458279829174568,False
2001-12-31,-0.10277492291880241,-0.10266940451746365,0.19496799847088916,-0.00037064703238739283,False
2002-01-31,-0.5144032921810648,-0.10277492291880241,0.19496799847088916,-0.5674066446645226,False
2002-02-28,-0.20682523267838704,-0.5144032921810648,0.19496799847088916,-0.10433953795537573,False
2002-03-31,0.2072538860103723,-0.20682523267838704,0.19496799847088916,0.2873284927329652,False
2002-04-30,0.10341261633919352,0.2072538860103723,0.19496799847088916,0.0009502187032912635,False
2002-05-31,0.10330578512398603,0.10341261633919352,0.19496799847088916,0.11043843929430473,False
2002-06-30,-0.10319917440660964,0.10330578512398603,0.19496799847088916,-0.11844905165468662,False
2002-07-31,-0.20661157024793875,-0.10319917440660964,0.19496799847088916,-0.09219793300880619,False
2002-08-31,0.0,-0.20661157024793875,0.19496799847088916,0.1762134095958765,False
2002-09-30,0.0,0.0,0.19496799847088916,-0.06264093234512547,False
2002-10-31,-0.10351966873705098,0.0,0.19496799847088916,0.042152942405296955,False
2002-11-30,0.0,-0.10351966873705098,0.19496799847088916,-0.10877330598169825,False
2002-12-31,0.0,0.0,0.19496799847088916,0.01498094755836761,False
2003-01-31,-0.6217616580310836,0.0,0.19496799847088916,-0.49128027800285307,False
2003-02-28,-0.10427528675704956,-0.6217616580310836,0.19496799847088916,-0.19901310108144218,False
2003-03-31,0.31315240083507057,-0.10427528675704956,0.19496799847088916,0.2869595046204794,False
2003-04-30,0.3121748178980255,0.31315240083507057,0.19496799847088916,0.19353575510548854,False
2003-05-31,0.10373443983402453,0.3121748178980255,0.19496799847088916,0.08981713764784818,False
2003-06-30,-0.10362694300517505,0.10373443983402453,0.19496799847088916,-0.05579594848124834,False
2003-07-31,0.0,-0.10362694300517505,0.19496799847088916,-0.07729988372108713,False
2003-08-31,0.10373443983402453,0.0,0.19496799847088916,0.27416650156253997,False
2003-09-30,0.0,0.10373443983402453,0.19496799847088916,-0.06591320137586877,False
2003-10-31,0.10362694300518616,0.0,0.19496799847088916,0.14768935587288273,False
2003-11-30,-0.20703933747411307,0.10362694300518616,0.19496799847088916,-0.16600990343610178,False
2003-12-31,0.10373443983402453,-0.20703933747411307,0.19496799847088916,0.08744818239395376,False
2004-01-31,-0.7253886010362698,0.10373443983402453,0.19496799847088916,-0.6825590118075999,False
2004-02-29,0.0,-0.7253886010362698,0.19496799847088916,-0.13959313589462077,False
2004-03-31,0.20876826722338038,0.0,0.19496799847088916,0.4110030730804289,False
2004-04-30,0.2083333333333437,0.20876826722338038,0.19496799847088916,0.2038237086092495,False
2004-05-31,0.0,0.2083333333333437,0.19496799847088916,0.15850390483579305,False
2004-06-30,0.10395010395010118,0.0,0.19496799847088916,-0.07657639347396013,False
2004-07-31,-0.10384215991692258,0.10395010395010118,0.19496799847088916,-0.10176969980724399,False
2004-08-31,0.10395010395010118,-0.10384215991692258,0.19496799847088916,0.2344343075210284,False
2004-09-30,0.20768431983384517,0.10395010395010118,0.19496799847088916,-0.000954372018520586,False
2004-10-31,0.0,0.20768431983384517,0.19496799847088916,0.07492132878458128,False
2004-11-30,-0.31088082901553626,0.0,0.19496799847088916,-0.18642837211775085,False
2004-12-31,0.10395010395010118,-0.31088082901553626,0.19496799847088916,-0.051720406893714335,False
2005-01-31,-0.41536863966770143,0.10395010395010118,0.19496799847088916,-0.5252948684754771,False
2005-02-28,-0.31282586027112647,-0.41536863966770143,0.19496799847088916,-0.16407107546022812,False
2005-03-31,0.313807531380772,-0.31282586027112647,0.19496799847088916,0.2846393437239716,False
2005-04-30,0.31282586027110426,0.313807531380772,0.19496799847088916,0.2584999798154316,False
2005-05-31,0.10395010395010118,0.31282586027110426,0.19496799847088916,0.19753236510981917,False
2005-06-30,-0.20768431983385627,0.10395010395010118,0.19496799847088916,-0.16318753775291067,False
2005-07-31,-0.10405827263266776,-0.20768431983385627,0.19496799847088916,-0.15635065895242953,False
2005-08-31,0.10416666666666075,-0.10405827263266776,0.19496799847088916,0.20206745477601196,False
2005-09-30,0.20811654526535772,0.10416666666666075,0.19496799847088916,0.13547227018270155,False
2005-10-31,0.10384215991694479,0.20811654526535772,0.19496799847088916,0.023101843315519194,False
2005-11-30,-0.3112033195020847,0.10384215991694479,0.19496799847088916,-0.16263045443322666,False
2005-12-31,0.0,-0.3112033195020847,0.19496799847088916,-0.11764110073081661,False
2006-01-31,-0.3121748178980255,0.0,0.19496799847088916,-0.41697228459859575,False
2006-02-28,-0.20876826722338038,-0.3121748178980255,0.19496799847088916,0.01130183245986596,False
2006-03-31,0.4184100418409997,-0.20876826722338038,0.19496799847088916,0.33942726013543495,False
2006-04-30,0.10416666666666075,0.4184100418409997,0.19496799847088916,0.264241511405557,False
2006-05-31,0.20811654526535772,0.10416666666666075,0.19496799847088916,0.20264970011217728,False
2006-06-30,0.0,0.20811654526535772,0.19496799847088916,-0.09651441913117702,False
2006-07-31,-0.10384215991692258,0.0,0.19496799847088916,-0.1451324297053634,False
2006-08-31,0.20790020790020236,-0.10384215991692258,0.19496799847088916,0.17758297062810016,False
2006-09-30,0.10373443983402453,0.20790020790020236,0.19496799847088916,0.10790573423426165,False
2006-10-31,0.0,0.10373443983402453,0.19496799847088916,0.08189911104986393,False
2006-11-30,-0.2072538860103612,0.0,0.19496799847088916,-0.1008679276304345,False
2006-12-31,-0.10384215991692258,-0.2072538860103612,0.19496799847088916,-0.0718186227437186,False
2007-01-31,-0.4158004158004269,-0.10384215991692258,0.19496799847088916,-0.4406899923948419,False
2007-02-28,-0.31315240083507057,-0.4158004158004269,0.19496799847088916,-0.1916338382373941,False
2007-03-31,0.20942408376962707,-0.31315240083507057,0.19496799847088916,0.26399791093629704,False
2007-04-30,0.31347962382444194,0.20942408376962707,0.19496799847088916,0.3414062676910095,False
2007-05-31,0.2083333333333437,0.31347962382444194,0.19496799847088916,0.22461170030575428,False
2007-06-30,0.0,0.2083333333333437,0.19496799847088916,-0.14824428651758945,False
2007-07-31,-0.10395010395011228,0.0,0.19496799847088916,-0.1604774805873555,False
2007-08-31,0.20811654526535772,-0.10395010395011228,0.19496799847088916,0.2599882377741913,False
2007-09-30,0.10384215991694479,0.20811654526535772,0.19496799847088916,0.0031928447599866654,False
2007-10-31,0.20746887966804906,0.10384215991694479,0.19496799847088916,0.21848888026150728,False
2007-11-30,0.10351966873707319,0.20746887966804906,0.19496799847088916,0.04327915061329536,False
2007-12-31,0.31023784901758056,0.10351966873707319,0.19496799847088916,0.08151239409158083,False
2008-01-31,-0.4123711340206282,0.31023784901758056,0.19496799847088916,-0.3099987087220575,False
2008-02-29,-0.10351966873705098,-0.4123711340206282,0.19496799847088916,-0.23161265256017619,False
2008-03-31,0.4145077720207224,-0.10351966873705098,0.19496799847088916,0.45178204313026105,False
2008-04-30,0.0,0.4145077720207224,0.19496799847088916,0.3085855460146098,False
2008-05-31,0.722394220846212,0.0,0.19496799847088916,0.39972797532979903,False
2008-06-30,0.4098360655737654,0.722394220846212,0.19496799847088916,0.264150006340518,False
2008-07-31,0.40816326530612734,0.4098360655737654,0.19496799847088916,0.14140257138911916,False
2008-08-31,0.20325203252031798,0.40816326530612734,0.19496799847088916,0.17207769672165238,False
2008-09-30,0.0,0.20325203252031798,0.19496799847088916,0.16493136635134817,False
2008-10-31,-0.20283975659227682,0.0,0.19496799847088916,-0.05915237956176883,False
2008-11-30,-0.8130081300813163,-0.20283975659227682,0.19496799847088916,-0.48975566761759315,False
2008-12-31,-0.4098360655737654,-0.8130081300813163,0.19496799847088916,-0.2873208391596767,False
2009-01-31,-0.6172839506172978,-0.4098360655737654,0.19496799847088916,-0.6117594051762012,False
2009-02-28,-0.10351966873705098,-0.6172839506172978,0.19496799847088916,-0.05023576834170798,False
2009-03-31,0.31088082901553626,-0.10351966873705098,0.19496799847088916,0.24264250684237473,False
2009-04-30,0.0,0.31088082901553626,0.19496799847088916,0.07419909260687778,False
2009-05-31,-0.20661157024793875,0.0,0.19496799847088916,-0.14793972136572253,False
2009-06-30,-0.20703933747411307,-0.20661157024793875,0.19496799847088916,-0.32721712856377255,False
2009-07-31,-0.20746887966804906,-0.20703933747411307,0.19496799847088916,-0.2525957068073801,False
2009-08-31,0.0,-0.20746887966804906,0.19496799847088916,0.002709104312177333,False
2009-09-30,0.10395010395010118,0.0,0.19496799847088916,0.010281263723045681,False
2009-10-31,-0.10384215991692258,0.10395010395010118,0.19496799847088916,-0.08847606801363175,False
2009-11-30,-0.20790020790021346,-0.10384215991692258,0.19496799847088916,-0.05356017819676881,False
2009-12-31,-0.10416666666666075,-0.20790020790021346,0.19496799847088916,-0.1991300253146718,False
2010-01-31,-0.31282586027112647,-0.10416666666666075,0.19496799847088916,-0.48838782328634434,False
2010-02-28,0.0,-0.31282586027112647,0.19496799847088916,0.05232807394444544,False
2010-03-31,0.20920502092049986,0.0,0.19496799847088916,0.295849797639087,False
2010-04-30,-0.10438413361169019,0.20920502092049986,0.19496799847088916,0.07321121834715456,False
2010-05-31,0.0,-0.10438413361169019,0.19496799847088916,-0.06953550228109097,False
2010-06-30,-0.2089864158829724,0.0,0.19496799847088916,-0.22571084417101525,False
2010-07-31,-0.41884816753927634,-0.2089864158829724,0.19496799847088916,-0.4549380544854503,False
2010-08-31,0.0,-0.41884816753927634,0.19496799847088916,0.24809939796119423,False
2010-09-30,0.0,0.0,0.19496799847088916,0.006981302319563482,False
2010-10-31,0.3154574132492316,0.0,0.19496799847088916,0.3967175459101999,False
2010-11-30,-0.20964360587002462,0.3154574132492316,0.19496799847088916,-0.15439126210282716,False
2010-12-31,-0.10504201680673342,-0.20964360587002462,0.19496799847088916,-0.16219290024136604,False
2011-01-31,-0.3154574132492094,-0.10504201680673342,0.19496799847088916,-0.5357706019023363,False
2011-02-28,0.0,-0.3154574132492094,0.19496799847088916,0.010225091224492305,False
2011-03-31,0.42194092827005925,0.0,0.19496799847088916,0.31802924978269836,False
2011-04-30,0.21008403361344463,0.42194092827005925,0.19496799847088916,0.4295612523193646,False
2011-05-31,0.10482180293500676,0.21008403361344463,0.19496799847088916,0.03143160527178567,False
2011-06-30,-0.20942408376963817,0.10482180293500676,0.19496799847088916,-0.2834352884395431,False
2011-07-31,-0.10493179433367361,-0.20942408376963817,0.19496799847088916,-0.11763650312968021,False
2011-08-31,0.10504201680672232,-0.10493179433367361,0.19496799847088916,0.08083867556429755,False
2011-09-30,0.0,0.10504201680672232,0.19496799847088916,0.11578443535016021,False
2011-10-31,0.0,0.0,0.19496799847088916,0.08523693973771423,False
2011-11-30,-0.31479538300104304,0.0,0.19496799847088916,-0.24945238584969423,False
2011-12-31,0.0,-0.31479538300104304,0.19496799847088916,-0.009973574997831074,False
2012-01-31,-0.21052631578947212,0.0,0.19496799847088916,-0.6233756099142458,False
2012-02-29,0.10548523206752591,-0.21052631578947212,0.19496799847088916,0.09718901857521996,False
2012-03-31,0.5268703898840821,0.10548523206752591,0.19496799847088916,0.3448492625667141,False
2012-04-30,0.20964360587001352,0.5268703898840821,0.19496799847088916,0.2492759212635536,False
2012-05-31,-0.20920502092048876,0.20964360587001352,0.19496799847088916,-0.27637330906977686,False
2012-06-30,-0.3144654088050425,-0.20920502092048876,0.19496799847088916,-0.15431137117864596,False
2012-07-31,-0.2103049421661285,-0.3144654088050425,0.19496799847088916,-0.12039498809609266,False
2012-08-31,0.21074815595363283,-0.2103049421661285,0.19496799847088916,0.2942715655643214,False
2012-09-30,0.2103049421661396,0.21074815595363283,0.19496799847088916,0.1497205582094168,False
2012-10-31,0.0,0.2103049421661396,0.19496799847088916,0.11569687142830866,False
2012-11-30,-0.31479538300104304,0.0,0.19496799847088916,-0.26009813611987953,False
2012-12-31,-0.21052631578947212,-0.31479538300104304,0.19496799847088916,-0.1847785659679288,False
2013-01-31,-0.31645569620253333,-0.21052631578947212,0.19496799847088916,-0.5216525633285904,False
2013-02-28,0.10582010582009804,-0.31645569620253333,0.19496799847088916,0.03363262576547601,False
2013-03-31,0.3171247357294016,0.10582010582009804,0.19496799847088916,0.39556933453947113,False
2013-04-30,0.31612223393044925,0.3171247357294016,0.19496799847088916,0.32007719821700403,False
2013-05-31,0.21008403361344463,0.31612223393044925,0.19496799847088916,0.21112369701783573,False
2013-06-30,0.0,0.21008403361344463,0.19496799847088916,0.025648765806116136,False
2013-07-31,0.10482180293500676,0.0,0.19496799847088916,-0.005297216374923794,False
