RMSE,MAE,skill_vs_RW_%,skill_vs_HM_%
0.147084067578671,0.10887730957953501,48.86354033866386,78.48853802630764
0.28763052536834116,0.23836140722503263,0.0,57.933220023135476
0.6837474261793495,0.6021205835168607,-137.71726777042835,0.0
